,LOAN_ID,Monthly.Rpt.Prd,Servicer.Name,LAST_RT,LAST_UPB,Loan.Age,Months.To.Legal.Mat,Adj.Month.To.Mat,Maturity.Date,MSA,Delq.Status,MOD_FLAG,Zero.Bal.Code,ZB_DTE,LPI_DTE,FCC_DTE,DISP_DT,FCC_COST,PP_COST,AR_COST,IE_COST,TAX_COST,NS_PROCS,CE_PROCS,RMW_PROCS,O_PROCS,NON_INT_UPB,PRIN_FORG_UPB_FHFA,REPCH_FLAG,PRIN_FORG_UPB_OTH,TRANSFER_FLG
4947955,345346142917,02/01/2010,"WELLS FARGO BANK, N.A.",4.875,,1,179,179.0,01/2025,0,0,N,,,,,,,,,,,,,,,,,,,N
4947956,345346142917,03/01/2010,,4.875,,2,178,178.0,01/2025,0,0,N,,,,,,,,,,,,,,,,,,,N
4947957,345346142917,04/01/2010,,4.875,,3,177,177.0,01/2025,0,0,N,,,,,,,,,,,,,,,,,,,N
4947958,345346142917,05/01/2010,,4.875,,4,176,176.0,01/2025,0,0,N,,,,,,,,,,,,,,,,,,,N
4947959,345346142917,06/01/2010,,4.875,,5,175,175.0,01/2025,0,0,N,,,,,,,,,,,,,,,,,,,N
4947960,345346142917,07/01/2010,,4.875,,6,174,174.0,01/2025,0,0,N,,,,,,,,,,,,,,,,,,,N
4947961,345346142917,08/01/2010,,4.875,96348.02,7,173,173.0,01/2025,0,0,N,,,,,,,,,,,,,,,,,,,N
4947962,345346142917,09/01/2010,,4.875,95962.98,8,172,172.0,01/2025,0,0,N,,,,,,,,,,,,,,,,,,,N
4947963,345346142917,10/01/2010,,4.875,95576.38,9,171,171.0,01/2025,0,0,N,,,,,,,,,,,,,,,,,,,N
4947964,345346142917,11/01/2010,,4.875,95188.21,10,170,170.0,01/2025,0,0,N,,,,,,,,,,,,,,,,,,,N
4947965,345346142917,12/01/2010,,4.875,94798.46,11,169,169.0,01/2025,0,0,N,,,,,,,,,,,,,,,,,,,N
4947966,345346142917,01/01/2011,,4.875,94407.13,12,168,168.0,01/2025,0,0,N,,,,,,,,,,,,,,,,,,,N
