,LOAN_ID,Monthly.Rpt.Prd,Servicer.Name,LAST_RT,LAST_UPB,Loan.Age,Months.To.Legal.Mat,Adj.Month.To.Mat,Maturity.Date,MSA,Delq.Status,MOD_FLAG,Zero.Bal.Code,ZB_DTE,LPI_DTE,FCC_DTE,DISP_DT,FCC_COST,PP_COST,AR_COST,IE_COST,TAX_COST,NS_PROCS,CE_PROCS,RMW_PROCS,O_PROCS,NON_INT_UPB,PRIN_FORG_UPB_FHFA,REPCH_FLAG,PRIN_FORG_UPB_OTH,TRANSFER_FLG
10961597,645013374844,02/01/2010,"JP MORGAN CHASE BANK, NA",4.875,,0,180,179.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961598,645013374844,03/01/2010,,4.875,,1,179,177.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961599,645013374844,04/01/2010,,4.875,,2,178,175.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961600,645013374844,05/01/2010,,4.875,,3,177,172.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961601,645013374844,06/01/2010,,4.875,,4,176,170.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961602,645013374844,07/01/2010,,4.875,,5,175,168.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961603,645013374844,08/01/2010,,4.875,97529.4,6,174,166.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961604,645013374844,09/01/2010,,4.875,96607.58,7,173,163.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961605,645013374844,10/01/2010,,4.875,95682.02,8,172,161.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961606,645013374844,11/01/2010,,4.875,94752.7,9,171,159.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961607,645013374844,12/01/2010,,4.875,93819.6,10,170,157.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961608,645013374844,01/01/2011,,4.875,92882.71,11,169,155.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961609,645013374844,02/01/2011,,4.875,92236.34,12,168,153.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961610,645013374844,03/01/2011,,4.875,91587.34,13,167,152.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961611,645013374844,04/01/2011,,4.875,90907.67,14,166,150.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961612,645013374844,05/01/2011,,4.875,90225.24,15,165,149.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961613,645013374844,06/01/2011,,4.875,89540.04,16,164,147.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961614,645013374844,07/01/2011,,4.875,88852.06,17,163,146.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961615,645013374844,08/01/2011,,4.875,88161.28,18,162,144.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961616,645013374844,09/01/2011,,4.875,87467.7,19,161,143.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961617,645013374844,10/01/2011,,4.875,86771.3,20,160,141.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961618,645013374844,11/01/2011,,4.875,86072.07,21,159,139.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961619,645013374844,12/01/2011,,4.875,85370.0,22,158,138.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961620,645013374844,01/01/2012,,4.875,84665.08,23,157,136.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961621,645013374844,02/01/2012,,4.875,83957.29,24,156,135.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961622,645013374844,03/01/2012,,4.875,83246.63,25,155,133.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961623,645013374844,04/01/2012,,4.875,82449.13,26,154,132.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961624,645013374844,05/01/2012,,4.875,81648.39,27,153,130.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961625,645013374844,06/01/2012,,4.875,80844.4,28,152,128.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961626,645013374844,07/01/2012,,4.875,80037.14,29,151,127.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961627,645013374844,08/01/2012,,4.875,79226.6,30,150,125.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961628,645013374844,09/01/2012,,4.875,78412.77,31,149,123.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961629,645013374844,10/01/2012,,4.875,77519.23,32,148,122.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961630,645013374844,11/01/2012,,4.875,76635.65,33,147,120.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
10961631,645013374844,12/01/2012,,4.875,75748.48,34,146,118.0,02/2025,33100,0,N,,,,,,,,,,,,,,,,,,,N
