,LOAN_ID,Monthly.Rpt.Prd,Servicer.Name,LAST_RT,LAST_UPB,Loan.Age,Months.To.Legal.Mat,Adj.Month.To.Mat,Maturity.Date,MSA,Delq.Status,MOD_FLAG,Zero.Bal.Code,ZB_DTE,LPI_DTE,FCC_DTE,DISP_DT,FCC_COST,PP_COST,AR_COST,IE_COST,TAX_COST,NS_PROCS,CE_PROCS,RMW_PROCS,O_PROCS,NON_INT_UPB,PRIN_FORG_UPB_FHFA,REPCH_FLAG,PRIN_FORG_UPB_OTH,TRANSFER_FLG
11610546,678150048729,02/01/2010,OTHER,4.375,,-1,181,180.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610547,678150048729,03/01/2010,,4.375,,0,180,179.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610548,678150048729,04/01/2010,,4.375,,1,179,178.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610549,678150048729,05/01/2010,,4.375,,2,178,178.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610550,678150048729,06/01/2010,,4.375,,3,177,176.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610551,678150048729,07/01/2010,,4.375,,4,176,176.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610552,678150048729,08/01/2010,,4.375,87748.32,5,175,174.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610553,678150048729,09/01/2010,,4.375,87368.24,6,174,173.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610554,678150048729,10/01/2010,,4.375,87368.24,7,173,173.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610555,678150048729,11/01/2010,,4.375,86986.77,8,172,172.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610556,678150048729,12/01/2010,,4.375,86603.91,9,171,171.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610557,678150048729,01/01/2011,,4.375,86219.65,10,170,170.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610558,678150048729,02/01/2011,,4.375,85833.99,11,169,169.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610559,678150048729,03/01/2011,,4.375,85446.93,12,168,168.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610560,678150048729,04/01/2011,,4.375,85058.46,13,167,167.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610561,678150048729,05/01/2011,,4.375,84668.57,14,166,166.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610562,678150048729,06/01/2011,,4.375,84277.26,15,165,165.0,03/2025,43100,0,N,,,,,,,,,,,,,,,,,,,N
11610563,678150048729,07/01/2011,,4.375,84277.26,16,164,0.0,03/2025,43100,X,N,6.0,07/2011,,,,,,,,,,,,,,,Y,,
