,LOAN_ID,Monthly.Rpt.Prd,Servicer.Name,LAST_RT,LAST_UPB,Loan.Age,Months.To.Legal.Mat,Adj.Month.To.Mat,Maturity.Date,MSA,Delq.Status,MOD_FLAG,Zero.Bal.Code,ZB_DTE,LPI_DTE,FCC_DTE,DISP_DT,FCC_COST,PP_COST,AR_COST,IE_COST,TAX_COST,NS_PROCS,CE_PROCS,RMW_PROCS,O_PROCS,NON_INT_UPB,PRIN_FORG_UPB_FHFA,REPCH_FLAG,PRIN_FORG_UPB_OTH,TRANSFER_FLG
6234180,408768720790,02/01/2010,"JP MORGAN CHASE BANK, NA",4.5,,1,359,358.0,01/2040,16980,0,N,,,,,,,,,,,,,,,,,,,N
6234181,408768720790,03/01/2010,,4.5,,2,358,358.0,01/2040,16980,0,N,,,,,,,,,,,,,,,,,,,N
6234182,408768720790,04/01/2010,,4.5,,3,357,356.0,01/2040,16980,0,N,,,,,,,,,,,,,,,,,,,N
6234183,408768720790,05/01/2010,,4.5,,4,356,356.0,01/2040,16980,0,N,,,,,,,,,,,,,,,,,,,N
6234184,408768720790,06/01/2010,,4.5,,5,355,355.0,01/2040,16980,0,N,,,,,,,,,,,,,,,,,,,N
6234185,408768720790,07/01/2010,,4.5,,6,354,353.0,01/2040,16980,0,N,,,,,,,,,,,,,,,,,,,N
6234186,408768720790,08/01/2010,,4.5,198085.98,7,353,353.0,01/2040,16980,0,N,,,,,,,,,,,,,,,,,,,N
6234187,408768720790,09/01/2010,,4.5,197815.68,8,352,352.0,01/2040,16980,0,N,,,,,,,,,,,,,,,,,,,N
6234188,408768720790,10/01/2010,,4.5,197544.37,9,351,351.0,01/2040,16980,0,N,,,,,,,,,,,,,,,,,,,N
6234189,408768720790,11/01/2010,,4.5,197272.04,10,350,350.0,01/2040,16980,0,N,,,,,,,,,,,,,,,,,,,N
6234190,408768720790,12/01/2010,,4.5,195720.57,11,349,345.0,01/2040,16980,0,N,,,,,,,,,,,,,,,,,,,N
