,LOAN_ID,Monthly.Rpt.Prd,Servicer.Name,LAST_RT,LAST_UPB,Loan.Age,Months.To.Legal.Mat,Adj.Month.To.Mat,Maturity.Date,MSA,Delq.Status,MOD_FLAG,Zero.Bal.Code,ZB_DTE,LPI_DTE,FCC_DTE,DISP_DT,FCC_COST,PP_COST,AR_COST,IE_COST,TAX_COST,NS_PROCS,CE_PROCS,RMW_PROCS,O_PROCS,NON_INT_UPB,PRIN_FORG_UPB_FHFA,REPCH_FLAG,PRIN_FORG_UPB_OTH,TRANSFER_FLG
12295701,712399536328,01/01/2010,OTHER,4.875,,0,240,240.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295702,712399536328,02/01/2010,,4.875,,1,239,239.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295703,712399536328,03/01/2010,,4.875,,2,238,238.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295704,712399536328,04/01/2010,,4.875,,3,237,237.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295705,712399536328,05/01/2010,,4.875,,4,236,236.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295706,712399536328,06/01/2010,,4.875,,5,235,235.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295707,712399536328,07/01/2010,,4.875,221633.89,6,234,234.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295708,712399536328,08/01/2010,,4.875,221064.87,7,233,233.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295709,712399536328,09/01/2010,,4.875,220493.54,8,232,232.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295710,712399536328,10/01/2010,,4.875,219919.89,9,231,231.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295711,712399536328,11/01/2010,,4.875,219343.9,10,230,230.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295712,712399536328,12/01/2010,,4.875,218765.57,11,229,229.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295713,712399536328,01/01/2011,,4.875,218184.9,12,228,228.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295714,712399536328,02/01/2011,,4.875,217601.87,13,227,227.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295715,712399536328,03/01/2011,,4.875,217016.47,14,226,226.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295716,712399536328,04/01/2011,,4.875,216428.69,15,225,225.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295717,712399536328,05/01/2011,,4.875,215838.52,16,224,224.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295718,712399536328,06/01/2011,,4.875,215245.95,17,223,223.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295719,712399536328,07/01/2011,,4.875,214650.98,18,222,222.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295720,712399536328,08/01/2011,,4.875,214053.59,19,221,221.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295721,712399536328,09/01/2011,,4.875,213453.77,20,220,220.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295722,712399536328,10/01/2011,,4.875,212851.52,21,219,219.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295723,712399536328,11/01/2011,,4.875,212246.82,22,218,218.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295724,712399536328,12/01/2011,,4.875,211639.66,23,217,217.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295725,712399536328,01/01/2012,,4.875,211030.04,24,216,216.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295726,712399536328,02/01/2012,,4.875,210417.94,25,215,215.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295727,712399536328,03/01/2012,,4.875,209803.35,26,214,214.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295728,712399536328,04/01/2012,,4.875,209186.27,27,213,213.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295729,712399536328,05/01/2012,,4.875,208566.68,28,212,212.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295730,712399536328,06/01/2012,,4.875,207944.57,29,211,211.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295731,712399536328,07/01/2012,,4.875,207319.93,30,210,210.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295732,712399536328,08/01/2012,,4.875,206692.76,31,209,209.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295733,712399536328,09/01/2012,,4.875,206063.04,32,208,208.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295734,712399536328,10/01/2012,,4.875,205430.76,33,207,207.0,01/2030,39300,0,N,,,,,,,,,,,,,,,,,,,N
12295735,712399536328,11/01/2012,,4.875,205430.76,34,206,0.0,01/2030,39300,X,N,1.0,11/2012,,,,,,,,,,,,,,,N,,
