,LOAN_ID,Monthly.Rpt.Prd,Servicer.Name,LAST_RT,LAST_UPB,Loan.Age,Months.To.Legal.Mat,Adj.Month.To.Mat,Maturity.Date,MSA,Delq.Status,MOD_FLAG,Zero.Bal.Code,ZB_DTE,LPI_DTE,FCC_DTE,DISP_DT,FCC_COST,PP_COST,AR_COST,IE_COST,TAX_COST,NS_PROCS,CE_PROCS,RMW_PROCS,O_PROCS,NON_INT_UPB,PRIN_FORG_UPB_FHFA,REPCH_FLAG,PRIN_FORG_UPB_OTH,TRANSFER_FLG
16781108,935484808127,03/01/2010,PHH MORTGAGE CORPORATION,5.08,,0,360,360.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781109,935484808127,04/01/2010,,5.08,,1,359,359.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781110,935484808127,05/01/2010,,5.08,,2,358,358.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781111,935484808127,06/01/2010,,5.08,,3,357,357.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781112,935484808127,07/01/2010,,5.08,,4,356,356.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781113,935484808127,08/01/2010,,5.08,,5,355,355.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781114,935484808127,09/01/2010,,5.08,178707.79,6,354,354.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781115,935484808127,10/01/2010,,5.08,178489.22,7,353,353.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781116,935484808127,11/01/2010,,5.08,178269.72,8,352,352.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781117,935484808127,12/01/2010,,5.08,178049.3,9,351,351.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781118,935484808127,01/01/2011,,5.08,177827.94,10,350,350.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781119,935484808127,02/01/2011,,5.08,177605.64,11,349,349.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781120,935484808127,03/01/2011,,5.08,177382.4,12,348,348.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781121,935484808127,04/01/2011,,5.08,177158.22,13,347,347.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781122,935484808127,05/01/2011,,5.08,176933.09,14,346,346.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781123,935484808127,06/01/2011,,5.08,176707.01,15,345,345.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781124,935484808127,07/01/2011,,5.08,176479.97,16,344,344.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781125,935484808127,08/01/2011,,5.08,176251.97,17,343,343.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781126,935484808127,09/01/2011,,5.08,176023.0,18,342,342.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781127,935484808127,10/01/2011,,5.08,175793.06,19,341,341.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781128,935484808127,11/01/2011,,5.08,175562.15,20,340,340.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781129,935484808127,12/01/2011,,5.08,175330.26,21,339,339.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781130,935484808127,01/01/2012,,5.08,175097.39,22,338,338.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781131,935484808127,02/01/2012,,5.08,174863.54,23,337,337.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781132,935484808127,03/01/2012,,5.08,174628.7,24,336,336.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781133,935484808127,04/01/2012,,5.08,174392.86,25,335,335.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781134,935484808127,05/01/2012,,5.08,174156.02,26,334,334.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781135,935484808127,06/01/2012,,5.08,173918.18,27,333,333.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781136,935484808127,07/01/2012,,5.08,173679.33,28,332,332.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781137,935484808127,08/01/2012,,5.08,173439.47,29,331,331.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781138,935484808127,09/01/2012,,5.08,173198.6,30,330,330.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781139,935484808127,10/01/2012,,5.08,172956.71,31,329,329.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781140,935484808127,11/01/2012,,5.08,172713.79,32,328,328.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781141,935484808127,12/01/2012,,5.08,172469.84,33,327,327.0,03/2040,0,0,N,,,,,,,,,,,,,,,,,,,N
16781142,935484808127,01/01/2013,,5.08,172469.84,34,326,0.0,03/2040,0,X,N,1.0,01/2013,,,,,,,,,,,,,,,N,,
