,LOAN_ID,Monthly.Rpt.Prd,Servicer.Name,LAST_RT,LAST_UPB,Loan.Age,Months.To.Legal.Mat,Adj.Month.To.Mat,Maturity.Date,MSA,Delq.Status,MOD_FLAG,Zero.Bal.Code,ZB_DTE,LPI_DTE,FCC_DTE,DISP_DT,FCC_COST,PP_COST,AR_COST,IE_COST,TAX_COST,NS_PROCS,CE_PROCS,RMW_PROCS,O_PROCS,NON_INT_UPB,PRIN_FORG_UPB_FHFA,REPCH_FLAG,PRIN_FORG_UPB_OTH,TRANSFER_FLG
4348482,315464242502,02/01/2010,"JP MORGAN CHASE BANK, NA",5.0,,3,177,177.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348483,315464242502,03/01/2010,,5.0,,4,176,176.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348484,315464242502,04/01/2010,,5.0,,5,175,175.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348485,315464242502,05/01/2010,,5.0,,6,174,174.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348486,315464242502,06/01/2010,,5.0,,7,173,173.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348487,315464242502,07/01/2010,,5.0,,8,172,172.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348488,315464242502,08/01/2010,,5.0,96576.14,9,171,171.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348489,315464242502,09/01/2010,,5.0,96187.74,10,170,170.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348490,315464242502,10/01/2010,,5.0,95797.72,11,169,169.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348491,315464242502,11/01/2010,,5.0,95406.08,12,168,168.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348492,315464242502,12/01/2010,,5.0,95012.81,13,167,167.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348493,315464242502,01/01/2011,,5.0,94617.9,14,166,166.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348494,315464242502,02/01/2011,,5.0,94221.34,15,165,165.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348495,315464242502,03/01/2011,,5.0,93823.13,16,164,164.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348496,315464242502,04/01/2011,,5.0,93423.26,17,163,163.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348497,315464242502,05/01/2011,,5.0,93021.72,18,162,162.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348498,315464242502,06/01/2011,,5.0,92618.51,19,161,161.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348499,315464242502,07/01/2011,,5.0,92213.62,20,160,160.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348500,315464242502,08/01/2011,,5.0,91807.04,21,159,159.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348501,315464242502,09/01/2011,,5.0,91398.77,22,158,158.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348502,315464242502,10/01/2011,,5.0,90988.8,23,157,157.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348503,315464242502,11/01/2011,,5.0,90577.12,24,156,156.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348504,315464242502,12/01/2011,,5.0,90163.72,25,155,155.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348505,315464242502,01/01/2012,,5.0,89748.6,26,154,154.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348506,315464242502,02/01/2012,,5.0,89331.75,27,153,153.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348507,315464242502,03/01/2012,,5.0,88913.17,28,152,152.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348508,315464242502,04/01/2012,,5.0,88492.84,29,151,151.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348509,315464242502,05/01/2012,,5.0,88070.76,30,150,150.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348510,315464242502,06/01/2012,,5.0,87646.92,31,149,149.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348511,315464242502,07/01/2012,,5.0,87221.32,32,148,148.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348512,315464242502,08/01/2012,,5.0,86793.94,33,147,147.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
4348513,315464242502,09/01/2012,,5.0,86364.78,34,146,146.0,11/2024,35620,0,N,,,,,,,,,,,,,,,,,,,N
