,LOAN_ID,Monthly.Rpt.Prd,Servicer.Name,LAST_RT,LAST_UPB,Loan.Age,Months.To.Legal.Mat,Adj.Month.To.Mat,Maturity.Date,MSA,Delq.Status,MOD_FLAG,Zero.Bal.Code,ZB_DTE,LPI_DTE,FCC_DTE,DISP_DT,FCC_COST,PP_COST,AR_COST,IE_COST,TAX_COST,NS_PROCS,CE_PROCS,RMW_PROCS,O_PROCS,NON_INT_UPB,PRIN_FORG_UPB_FHFA,REPCH_FLAG,PRIN_FORG_UPB_OTH,TRANSFER_FLG
13114772,753095339846,02/01/2010,OTHER,4.875,,0,360,360.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114773,753095339846,03/01/2010,,4.875,,1,359,358.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114774,753095339846,04/01/2010,,4.875,,2,358,357.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114775,753095339846,05/01/2010,,4.875,,3,357,356.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114776,753095339846,06/01/2010,,4.875,,4,356,355.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114777,753095339846,07/01/2010,,4.875,,5,355,353.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114778,753095339846,08/01/2010,,4.875,67302.97,6,354,352.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114779,753095339846,09/01/2010,,4.875,67198.88,7,353,351.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114780,753095339846,10/01/2010,,4.875,67094.36,8,352,350.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114781,753095339846,11/01/2010,,4.875,66999.46,9,351,349.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114782,753095339846,12/01/2010,,4.875,66906.38,10,350,348.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114783,753095339846,01/01/2011,,4.875,66812.93,11,349,347.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114784,753095339846,02/01/2011,,4.875,66719.1,12,348,346.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114785,753095339846,03/01/2011,,4.875,66625.89,13,347,345.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114786,753095339846,04/01/2011,,4.875,66532.3,14,346,344.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114787,753095339846,05/01/2011,,4.875,66442.73,15,345,343.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114788,753095339846,06/01/2011,,4.875,66352.79,16,344,342.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114789,753095339846,07/01/2011,,4.875,66259.56,17,343,340.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114790,753095339846,08/01/2011,,4.875,66165.95,18,342,339.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114791,753095339846,09/01/2011,,4.875,66165.95,19,341,339.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114792,753095339846,10/01/2011,,4.875,66071.97,20,340,338.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114793,753095339846,11/01/2011,,4.875,65977.61,21,339,337.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
13114794,753095339846,12/01/2011,"GMAC MORTGAGE, LLC",4.875,65882.86,22,338,336.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,Y
13114795,753095339846,01/01/2012,,4.875,65692.2,23,337,334.0,02/2040,19380,0,N,,,,,,,,,,,,,,,,,,,N
