,LOAN_ID,Monthly.Rpt.Prd,Servicer.Name,LAST_RT,LAST_UPB,Loan.Age,Months.To.Legal.Mat,Adj.Month.To.Mat,Maturity.Date,MSA,Delq.Status,MOD_FLAG,Zero.Bal.Code,ZB_DTE,LPI_DTE,FCC_DTE,DISP_DT,FCC_COST,PP_COST,AR_COST,IE_COST,TAX_COST,NS_PROCS,CE_PROCS,RMW_PROCS,O_PROCS,NON_INT_UPB,PRIN_FORG_UPB_FHFA,REPCH_FLAG,PRIN_FORG_UPB_OTH,TRANSFER_FLG
15326363,863329411121,03/01/2010,"JP MORGAN CHASE BANK, NA",4.25,,1,119,119.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326364,863329411121,04/01/2010,,4.25,,2,118,118.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326365,863329411121,05/01/2010,,4.25,,3,117,117.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326366,863329411121,06/01/2010,,4.25,,4,116,116.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326367,863329411121,07/01/2010,,4.25,,5,115,114.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326368,863329411121,08/01/2010,,4.25,,6,114,113.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326369,863329411121,09/01/2010,,4.25,102790.29,7,113,112.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326370,863329411121,10/01/2010,,4.25,101360.72,8,112,110.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326371,863329411121,11/01/2010,,4.25,100576.09,9,111,109.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326372,863329411121,12/01/2010,,4.25,99788.68,10,110,108.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326373,863329411121,01/01/2011,,4.25,98998.48,11,109,107.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326374,863329411121,02/01/2011,,4.25,97212.18,12,108,105.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326375,863329411121,03/01/2011,,4.25,96419.55,13,107,104.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326376,863329411121,04/01/2011,,4.25,94844.47,14,106,102.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326377,863329411121,05/01/2011,,4.25,93428.29,15,105,100.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326378,863329411121,06/01/2011,,4.25,91142.09,16,104,97.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326379,863329411121,07/01/2011,,4.25,88212.79,17,103,93.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326380,863329411121,08/01/2011,,4.25,86773.12,18,102,92.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326381,863329411121,09/01/2011,,4.25,84928.35,19,101,89.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326382,863329411121,10/01/2011,,4.25,83077.05,20,100,87.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326383,863329411121,11/01/2011,,4.25,81158.42,21,99,85.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326384,863329411121,12/01/2011,,4.25,80193.77,22,98,84.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326385,863329411121,01/01/2012,,4.25,79225.7,23,97,82.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326386,863329411121,02/01/2012,,4.25,77754.2,24,96,81.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326387,863329411121,03/01/2012,,4.25,76788.98,25,95,79.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326388,863329411121,04/01/2012,,4.25,75320.34,26,94,78.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326389,863329411121,05/01/2012,,4.25,73846.5,27,93,76.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326390,863329411121,06/01/2012,,4.25,72867.44,28,92,75.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326391,863329411121,07/01/2012,,4.25,71584.91,29,91,73.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326392,863329411121,08/01/2012,,4.25,70297.84,30,90,72.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326393,863329411121,09/01/2012,,4.25,69006.21,31,89,70.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326394,863329411121,10/01/2012,,4.25,66910.01,32,88,68.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326395,863329411121,11/01/2012,,4.25,65606.38,33,87,66.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326396,863329411121,12/01/2012,,4.25,64598.14,34,86,65.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326397,863329411121,01/01/2013,,4.25,63486.33,35,85,64.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
15326398,863329411121,02/01/2013,,4.25,62370.58,36,84,63.0,02/2020,27260,0,N,,,,,,,,,,,,,,,,,,,N
