,LOAN_ID,Monthly.Rpt.Prd,Servicer.Name,LAST_RT,LAST_UPB,Loan.Age,Months.To.Legal.Mat,Adj.Month.To.Mat,Maturity.Date,MSA,Delq.Status,MOD_FLAG,Zero.Bal.Code,ZB_DTE,LPI_DTE,FCC_DTE,DISP_DT,FCC_COST,PP_COST,AR_COST,IE_COST,TAX_COST,NS_PROCS,CE_PROCS,RMW_PROCS,O_PROCS,NON_INT_UPB,PRIN_FORG_UPB_FHFA,REPCH_FLAG,PRIN_FORG_UPB_OTH,TRANSFER_FLG
1376573,167919203440,01/01/2010,OTHER,5.0,,-1,361,360.0,02/2040,35620,0,N,,,,,,,,,,,,,,,,,,,N
1376574,167919203440,02/01/2010,,5.0,,0,360,360.0,02/2040,35620,0,N,,,,,,,,,,,,,,,,,,,N
1376575,167919203440,03/01/2010,,5.0,,1,359,359.0,02/2040,35620,0,N,,,,,,,,,,,,,,,,,,,N
1376576,167919203440,04/01/2010,,5.0,,2,358,358.0,02/2040,35620,0,N,,,,,,,,,,,,,,,,,,,N
1376577,167919203440,05/01/2010,,5.0,,3,357,357.0,02/2040,35620,0,N,,,,,,,,,,,,,,,,,,,N
1376578,167919203440,06/01/2010,,5.0,,4,356,355.0,02/2040,35620,0,N,,,,,,,,,,,,,,,,,,,N
1376579,167919203440,07/01/2010,,5.0,128218.51,5,355,355.0,02/2040,35620,0,N,,,,,,,,,,,,,,,,,,,N
1376580,167919203440,08/01/2010,,5.0,128060.25,6,354,354.0,02/2040,35620,0,N,,,,,,,,,,,,,,,,,,,N
1376581,167919203440,09/01/2010,,5.0,127901.33,7,353,353.0,02/2040,35620,0,N,,,,,,,,,,,,,,,,,,,N
1376582,167919203440,10/01/2010,,5.0,127741.75,8,352,352.0,02/2040,35620,0,N,,,,,,,,,,,,,,,,,,,N
1376583,167919203440,11/01/2010,,5.0,127581.51,9,351,351.0,02/2040,35620,0,N,,,,,,,,,,,,,,,,,,,N
1376584,167919203440,12/01/2010,,5.0,127259.02,10,350,349.0,02/2040,35620,0,N,,,,,,,,,,,,,,,,,,,N
1376585,167919203440,01/01/2011,,5.0,127096.77,11,349,348.0,02/2040,35620,0,N,,,,,,,,,,,,,,,,,,,N
1376586,167919203440,02/01/2011,,5.0,126933.84,12,348,347.0,02/2040,35620,0,N,,,,,,,,,,,,,,,,,,,N
